ticker,visible_col,signal_col,n_obs,n_paired,ic,pval,accuracy,ls_spread,abs_ic
JNJ,visible_count,contemp_corr_ma,26,21,-0.2947775381410212,0.19457084894004542,0.5714285714285714,-0.043349841612149956,0.2947775381410212
BAX,visible_count,filtered_contemp_corr,28,23,-0.29051383399209485,0.17869743023409965,0.43478260869565216,-0.024466215221878588,0.29051383399209485
PII,visible_count,leading_corr_historical,31,28,0.29009304871373837,0.13427404653948374,0.6428571428571429,0.07713419670241267,0.29009304871373837
PII,visible_count,ucc_surprise_corr_historical,31,28,0.2851669403393541,0.1413165593009053,0.6785714285714286,0.1312687943897966,0.2851669403393541
VMI,visible_count,contemp_corr_momentum,31,28,0.2851669403393541,0.1413165593009053,0.6428571428571429,0.04935759430686999,0.2851669403393541
QGEN,visible_count,resid,29,28,-0.28331966009236115,0.14402512212828933,0.17857142857142858,-0.09910349399796417,0.28331966009236115
ZBH,visible_count,contemp_corr_momentum,26,23,-0.2816205533596838,0.19297677326766197,0.5217391304347826,-0.025543408728554692,0.2816205533596838
QGEN,visible_count,leading_regime_shift,29,28,0.28089677374808275,0.14763415957571643,0.14285714285714285,0.030501782348286974,0.28089677374808275
MDT,visible_count,contemp_confidence,26,25,-0.28049864024534443,0.1744187747304379,0.16,-0.01550625269592698,0.28049864024534443
PII,visible_count,predicted_surprise_direction,31,29,0.28042727360638964,0.14062403122213585,0.6896551724137931,0.08497408946222465,0.28042727360638964
HSIC,visible_count,contemp_confidence,24,24,0.27929864782546987,0.1862615393674805,0.20833333333333334,0.053352964256112335,0.27929864782546987
ABT,visible_count,predicted_surprise_calibrated,26,23,-0.2776679841897233,0.19956560053132963,0.34782608695652173,-0.023080962772886376,0.2776679841897233
MTW,visible_count,predicted_surprise_direction,31,29,-0.2761530448893885,0.14703418754013226,0.41379310344827586,-0.13442370735598919,0.2761530448893885
PII,visible_count,filtered_contemp_corr,31,27,0.27594627594627597,0.16354869885770582,0.5185185185185185,0.046633569549220225,0.27594627594627597
ALGN,total_universe,predicted_surprise_direction,26,24,0.27419947974253256,0.19476641190929486,0.625,0.09645175182982402,0.27419947974253256
TEX,visible_count,predicted_surprise_direction,27,25,0.2734996091388341,0.1858763681134496,0.64,0.08927173346768504,0.2734996091388341
JNJ,visible_count,predicted_rev_resid_calibrated,26,24,-0.2733650518330605,0.1961829470806688,0.4166666666666667,-0.0121491800788754,0.2733650518330605
TXT,visible_count,resid,33,33,0.26977764910702545,0.12893659476999894,0.7272727272727273,0.08968344970089738,0.26977764910702545
WNC,visible_count,leading_corr_historical,31,28,0.2638204707170224,0.17492852916146737,0.5,0.09140439559881433,0.2638204707170224
VMI,visible_count,filtered_contemp_corr,31,27,0.2588522588522589,0.1923208547668902,0.6666666666666666,0.045382948633459194,0.2588522588522589
PII,visible_count,leading_regime_shift,31,31,0.25819888974716115,0.16078820842587666,0.0967741935483871,0.10355006908934669,0.25819888974716115
VMI,visible_count,contemp_regime_shift,31,31,-0.2549509756796392,0.16630580719804502,0.03225806451612903,-0.02786636784508676,0.2549509756796392
WNC,visible_count,predicted_rev_resid_calibrated,31,29,-0.25467980295566495,0.18244201834335005,0.41379310344827586,-0.03164090130626354,0.25467980295566495
WNC,visible_count,contemp_corr_historical,31,29,-0.25369458128078815,0.1841980742310505,0.5172413793103449,-0.034412707508511435,0.25369458128078815
ALG,visible_count,leading_corr_momentum,32,28,0.2518133320420098,0.1961253727979952,0.5357142857142857,0.009245318553866741,0.2518133320420098
TXT,visible_count,ucc_surprise_corr_historical,33,30,-0.25055694822757946,0.18172530926941355,0.36666666666666664,-0.07187349098143916,0.25055694822757946
PII,visible_count,ucc_to_rev_beta,31,29,0.24630541871921177,0.197745345972084,0.5517241379310345,0.05275380200485673,0.24630541871921177
